,r,l,t,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9
0,-1890.1076030000002,2000,15.358135,-0.16880044,-0.0027772526000000002,-0.14013570000000003,-0.06430880000000001,0.026425643,0.22530754,0.14300443,-0.06781769,0.101840355,0.20411213
1,-1891.102791,4000,34.754907,-0.16898096,-0.0039590546,-0.14015885,-0.06317135,0.027017042,0.22780092,0.13581010000000002,-0.06690016,0.102520846,0.20327355
2,-1891.106616,6000,51.025723,-0.17023566,-0.0011733436,-0.13543232,-0.06383449,0.026646767000000002,0.24159113,0.12826963,-0.067264676,0.10870845,0.20979646
3,-1796.0913739999999,8000,67.237398,-0.17133203,0.007084203000000001,-0.11969474,-0.06834596400000001,0.024350847999999998,0.24371143,0.112961866,-0.07106667,0.1308133,0.24200529999999998
4,-1745.653973,10000,85.986079,-0.18419585,0.008185599,-0.08220042,-0.073562436,0.014870651,0.23665164,0.114126466,-0.07548942,0.13444331,0.2964866
5,-1727.0776280000002,12000,104.792874,-0.18574177,0.009378766,-0.07279893,-0.077805735,0.017524526999999998,0.23943636,0.120046124,-0.061417814,0.13617407,0.29601353
6,-1890.285111,14000,123.59408700000002,-0.18695398,0.005400015500000001,-0.074770875,-0.0873781,0.019243984,0.2419262,0.120236464,-0.058431026,0.13342424,0.29852936
7,-1660.775264,16000,139.97466599999998,-0.18513724,-0.0012475788000000001,-0.07174284,-0.10040486,0.020931287,0.24381566,0.12660535,-0.06434214,0.124924205,0.2972017
8,-1888.8711210000001,18000,158.96540900000002,-0.18203448,-6.57511e-05,-0.06661015,-0.11881997400000001,0.02204543,0.24187544,0.13192159,-0.07007594,0.117386855,0.2975238
9,-1888.56659,20000,175.483274,-0.17741363,-9.584436e-05,-0.060778294000000004,-0.11387069999999999,0.019517316,0.2431355,0.13088675,-0.07093052,0.117481776,0.29719958
10,-1889.144311,22000,192.077932,-0.17440881,-0.0011567072,-0.06320952,-0.10989669,0.015146923,0.24191296,0.12975127,-0.07249772,0.11518526,0.29682615
11,-1889.3107929999999,24000,208.863415,-0.16943772,-0.001070833,-0.06364251,-0.10646266,0.012090531000000002,0.23560078,0.12882498,-0.0754226,0.11104476,0.30202347
12,-1890.6704719999998,26000,225.99292599999998,-0.17079470000000002,-0.0042160614,-0.06080749,-0.10402239,0.02939101,0.23770507,0.12943877,-0.07028602,0.11673979,0.3052788
13,-1739.6393489999998,28000,242.916113,-0.17002209,-0.004722154,-0.06230618,-0.10064331,0.03576389,0.23889032,0.12638026,-0.06327505,0.11974219,0.3072255
14,-1767.911138,30000,260.698944,-0.16693110000000003,-0.0071633803,-0.059525932999999996,-0.10090914,0.03898078,0.23937355,0.12676153,-0.06493793,0.11818054,0.3114225
15,-1680.345525,32000,278.10992000000005,-0.169328,-0.012684026000000001,-0.06668437,-0.10316135,0.039519599999999995,0.24134307,0.1295203,-0.06602946,0.12020449,0.31361154
16,-1662.281365,34000,294.73824,-0.15466452,-0.012773892,-0.0667158,-0.10936762,0.039615385,0.25036228,0.13557665,-0.05997842,0.11860031,0.3129827
17,-1269.496866,36000,311.153936,-0.1567893,-0.012211461000000002,-0.063437514,-0.10451589,0.03569581,0.2485355,0.13280788,-0.054550025999999995,0.12230929,0.31489068
18,-1500.834417,38000,329.741657,-0.16012357,-0.008896534000000001,-0.06391716,-0.10237984,0.037659242999999995,0.25107820000000003,0.12795116,-0.05251978,0.1255428,0.31478688
19,-1248.818345,40000,350.613419,-0.16317295,-0.007637711700000001,-0.057885785,-0.0998849,0.037669994,0.24964829,0.12784502,-0.053248134,0.12656382,0.3148258
20,-1757.3518510000001,42000,370.094021,-0.16207825,-0.01012166,-0.05132245,-0.10137883,0.040882356,0.25130436,0.12368488,-0.04840185,0.12507738,0.31266728
21,-1709.0937789999998,44000,386.96527599999996,-0.1613147,-0.016818328,-0.051798888,-0.091474995,0.04378667,0.25535497,0.12557283,-0.04846459,0.1224095,0.30977464
22,-1892.7933739999999,46000,403.98854700000004,-0.16006027,-0.020064712,-0.046168678,-0.08479658,0.043509867,0.25792715,0.12251474,-0.053431675,0.12064576,0.30665588
23,-1891.5025510000003,48000,420.995941,-0.15456612,-0.022577574,-0.043256912,-0.08225983,0.044413145999999994,0.24862845,0.11298597,-0.055061396,0.12666586,0.30839536
24,-1780.9358550000002,50000,438.513355,-0.16231479999999998,-0.022918954,-0.047987107,-0.08555162,0.051315043,0.24892631,0.11426488,-0.059850477,0.13485403,0.30512077
25,-1151.4039380000002,52000,455.747971,-0.15580957,-0.0140596,-0.053862455999999996,-0.08562507,0.05571677,0.25372693,0.11342431,-0.06370249,0.13117157,0.30419633
26,-1698.6397829999999,54000,474.96678099999997,-0.15420382,-0.017001363999999998,-0.06669832,-0.084273696,0.057055384,0.24113877,0.11590502400000001,-0.0652616,0.12868476,0.30612874
27,-1575.814193,56000,492.06263600000005,-0.14978294,-0.011601823999999998,-0.07387414,-0.06917215,0.058393485999999994,0.23870176,0.10405627,-0.07121997,0.12895867,0.30429885
28,-1690.0349059999999,58000,509.195325,-0.15059708,-0.013941033,-0.08096851,-0.07221449,0.064560555,0.24959502,0.09773179,-0.08865908,0.12474565,0.29937290000000005
29,-1184.200074,60000,526.2678559999999,-0.15033081,-0.015613746999999999,-0.08217150000000001,-0.072714426,0.06847627,0.25514516,0.09426135599999999,-0.09177362,0.12134727,0.29733226
30,-1624.831631,62000,543.446592,-0.15027957,-0.01681611,-0.08118545,-0.067964174,0.067109495,0.25364032,0.09968522,-0.09638171,0.12414787,0.29304275
