r,l,t,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9
-1691.944082,2000,15.230575,0.042700805,0.056673706,-0.17193735,-0.036508955,0.072064884,-0.14282162,-0.0041884477,0.15290378,0.0019731824,0.12932451
-1648.403418,4000,30.623935,0.04492644,0.05869573,-0.19112328,-0.037449464,0.05620251,-0.13972817,-0.0053338734,0.15564598,0.004189291,0.12421737
-1661.385808,6000,42.860149,0.054000873,0.06781477,-0.1928419,-0.034823224,0.06298931,-0.1390454,-0.017032502,0.15436153,0.012938402,0.08855752
-1529.945117,8000,53.675887,0.03831077,0.09852019,-0.21672347,0.004372335,0.0657209,-0.105601646,-0.045315426,0.17041115,0.019930609,0.020321632
-931.289982,10000,65.961176,-0.010750545,0.09064107,-0.2186707,0.011666183,0.0955316,0.016027039,-0.079600684,0.19690387,0.014353963,-0.02152084
-949.534851,12000,78.205521,-0.018195042,0.09306196,-0.19384558,0.01693411,0.084749304,0.02882425,-0.09773087,0.20850855,0.0075007044,0.014661842
-978.230024,14000,89.029206,-0.041728593,0.09059623,-0.19550274,0.030126879,0.08037015,0.04780519,-0.092446536,0.21211295,-0.00021678212,0.060879473
-656.152966,16000,99.866963,-0.036231313,0.095586434,-0.21298832,0.05193783,0.075971544,0.045449313,-0.08330715,0.22464016,0.0012628675,0.07359333
-1180.357937,18000,112.133696,-0.01534159,0.07576714,-0.24267317,0.037375353,0.10076047,-0.008372121,-0.09145919,0.2067332,0.008752278,0.07365336
-1349.888494,20000,123.066913,-0.03224936,0.07651269,-0.28225598,0.024097605,0.12220201,-0.022522952,-0.108875014,0.21089543,0.0064354767,0.06640489
-1241.107434,22000,134.004705,-0.022765266,0.081586234,-0.301649,0.03243808,0.13432051,-0.027289245,-0.11635571,0.19138096,0.0053150537,0.07542107
-1690.246166,24000,144.92977,-0.03436095,0.084397785,-0.32295212,0.05848937,0.13174883,-0.029331775,-0.11933213,0.19424997,0.034487143,0.08320725
-881.957986,26000,155.954576,-0.040318534,0.10848987,-0.3225636,0.0676154,0.14473978,-0.026856013,-0.14522912,0.18343775,0.054552436,0.092714906
-1565.845815,28000,166.870233,-0.045300424,0.11154222,-0.328342,0.0622316,0.14765391,-0.025814952,-0.15902372,0.18022047,0.06626621,0.08281083
-1537.293352,30000,177.883482,-0.03756368,0.102315836,-0.33788535,0.050531022,0.15397838,-0.043721423,-0.14800967,0.17265667,0.07003614,0.066652946
-1435.832538,32000,188.954121,-0.0444405,0.094939,-0.33326688,0.0447029,0.14849013,-0.04931078,-0.14144626,0.15133622,0.076075934,0.06311666
-1185.069777,34000,202.502875,-0.05245289,0.09198336,-0.3522353,0.03902533,0.14214084,-0.06303493,-0.1562657,0.13283284,0.07574725,0.07242443
