,r,l,t,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9
0,-1639.033841,2000,16.200160999999998,0.22893664,0.0047630533,-0.16677268,-0.044943415,0.26573306,0.063107654,-0.13785051,0.031877372,-0.0030546946999999995,-0.024229094
1,-1168.167738,4000,38.42845,0.21546700000000002,0.003897688,-0.15705271,-0.043257132000000004,0.2598656,0.057609062999999995,-0.13908787,0.061819717,-0.008709145,-0.021023486
2,-1827.051509,6000,54.945496999999996,0.20196937,0.0016507989999999999,-0.10957843,0.009394092,0.24248816,0.08320932,-0.15920521,0.08008804,-0.029246152999999997,-0.031546053
3,-1452.7402650000001,8000,70.931226,0.184745,0.009556415,-0.07710027,-0.08595682,0.23810653,0.06285383,-0.1393946,0.09862044,-0.024236608,-0.04373299
4,-1210.443571,10000,86.89653299999999,0.10864767,-0.044850065999999994,-0.04450727,-0.07002254599999999,0.23380949999999998,0.10673342,-0.07651720000000001,0.09820372599999999,0.025014967000000003,-0.091288194
5,-1290.461099,12000,102.30389100000001,0.23064661,-0.111281596,-0.030196412000000002,0.15786864,0.3201039,0.15088032,-0.07593651,0.13477619,0.03409474,0.067336515
6,-1540.0039390000002,14000,118.125651,0.24473342,-0.13109203,0.005893684000000001,0.14648527,0.30407104,0.19920379,-0.12794062,0.1343049,0.051350836,0.041858237
7,-1593.738001,16000,133.498751,0.25067067,-0.12769733,0.014820998,0.11008045,0.3001394,0.21232481,-0.16784663,0.12070171,0.10168864,0.036138907000000005
8,-1779.200873,18000,148.243317,0.30459052,-0.13134716,0.028579063999999998,0.053940438,0.25434053,0.1992928,-0.1556058,0.09731984,0.08425194,0.034785832999999995
9,-1592.1759880000002,20000,162.852769,0.35045815,-0.1402954,0.025986758999999998,0.120050706,0.25845915,0.18834160000000003,-0.29184932,0.08047622,-0.040568657,0.07060285
10,-1672.4944380000002,22000,178.144296,0.38701943,-0.11277369400000001,0.0247634,0.16336629,0.25382417,0.17201324,-0.33879945,0.06379233,-0.16010246,0.06351427
11,-1735.14425,24000,194.573078,0.46483725,-0.10451101,-0.0018686743,0.16237313,0.17580479999999998,0.15249217,-0.35299203,0.046486106,-0.07212026,0.03264142
12,-1525.556376,26000,211.84120299999998,0.5274635999999999,-0.16969624,-0.018328894,0.21517721,0.11916511,0.15055133,-0.36508024,0.014795832,0.08784469,0.015138816000000001
13,-1687.433882,28000,229.027032,0.55576557,-0.16897106,-0.08382105,0.19430926,-0.011417588000000001,0.12361483,-0.35913357,0.02642433,0.12622945,-0.024592827999999997
14,-3545.026014,30000,244.54953500000002,0.61784595,-0.13652596,-0.05369562,0.11763269,0.009157865,-0.005767507,-0.14394735,-0.008998057,0.16834520000000003,-0.1352658
15,-1732.3184370000001,32000,259.325744,0.48128104,0.098726004,-0.06697195,0.09908531,-0.110379025,-0.07810693,-0.10440073,-0.020460341,0.17941728,-0.11844139
16,-1724.5516309999998,34000,274.19456,0.33689052,0.24604616,-0.05784974,0.06928317,-0.14282738,-0.059843138,-0.041785788,0.0314385,0.13946956,-0.049669599999999994
17,-1815.5254489999998,36000,290.59713700000003,0.37738577,0.24052902,-0.07593221,0.08844898,-0.19187739999999998,-0.02715487,-0.080331154,0.056906022,0.06748317,-0.014541866
18,-1623.24286,38000,305.87813,0.36811835,0.32564,-0.045486785,0.098873556,-0.2734217,0.028157225,-0.10084101599999999,0.12157968400000001,0.10130153,-0.028031993999999998
19,-1751.873391,40000,322.153472,0.28786203,0.36681253,-0.0005709043,0.07290888,-0.40767348,0.076229125,0.029907824,0.12761824,0.13409735,-0.0710721
20,-1503.780275,42000,342.029848,0.29669347,0.32120585,-0.056430005,-0.0074274214,-0.4589996,0.055595655,0.016448028,0.14012352,0.09053479,-0.054365135999999994
21,-1594.70806,44000,357.428511,0.12467429,0.20746295,-0.17086866,0.048180908,-0.42402690000000004,0.13422355,0.11797056,0.21427646,0.019141933,0.011103966000000002
22,-1441.536529,46000,373.935657,0.11465782,0.15984762,-0.14444625,0.06614586,-0.47317278,0.21189578,0.10895327,0.25210679999999996,0.03883434,-0.0043392596
