r,l,t,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9
-1591.416216,2000,12.774881,0.10896341,-0.2834383,0.040923,-0.077640764,-0.17177945,-0.19262277,-0.0030912128,0.014077826,0.13377701,-0.14471504
-1563.486924,4000,27.114878,0.11514428,-0.32375133,0.027268423,-0.07094442,-0.17014891,-0.21583189,0.0051187715,0.0041305446,0.1282021,-0.14241236
-1607.476212,6000,41.321875,0.12225743,-0.34070054,0.061732233,-0.06303916,-0.17026778,-0.22231047,0.00887084,0.0067801834,0.13115408,-0.145386
-1784.557904,8000,54.461973,0.12664677,-0.3789859,0.07867692,-0.06141147,-0.1843677,-0.23417933,-0.002000149,-0.025764702,0.13177168,-0.14243618
-1780.138854,10000,66.139399,0.095346205,-0.42663944,0.04923154,-0.05552021,-0.20932329,-0.18399091,-0.023364646,-0.04299593,0.12196113,-0.20317595
-1589.180754,12000,77.919034,0.07622385,-0.3537718,0.05923124,-0.032811925,-0.20127153,-0.10615208,-0.07577548,-0.08710549,0.15110113,-0.3187515
-1676.376158,14000,89.944392,0.014822187,-0.20107572,0.06524812,-0.06299933,-0.18829711,-0.037687194,-0.10692594,-0.06300531,0.15104577,-0.3527234
-1632.956227,16000,101.118993,0.1097204,-0.08818167,0.035045225,0.020268679,-0.21474738,0.022468623,-0.11317265,-0.006393923,0.14349954,-0.4261835
-1700.609047,18000,112.32237,0.13061479,-0.054566853,0.04495414,0.09586651,-0.24671748,0.03442306,-0.12329521,0.022529388,0.13019502,-0.30565044
-1158.487491,20000,123.796798,0.059965372,-0.019992383,0.1237567,0.21634477,-0.24744362,0.11408794,-0.13101614,-0.02086328,0.04370146,-0.13863204
-1170.007603,22000,137.472139,-0.07787896,-0.029846393,0.09802243,0.24592969,-0.26560563,-0.035779715,-0.062265955,-0.068991,0.017298335,-0.08696143
-1263.977617,24000,149.319941,-0.066210166,0.012982292,0.032242693,0.22511923,-0.27430624,-0.097382344,-0.07682313,-0.04991927,0.0061880206,-0.09018785
